Year,Month,State,Genus Species,Serotype or Genotype,Etiology Status,Location of Preparation,Illnesses,Hospitalizations,Deaths,Food Vehicle,Contaminated Ingredient
2011,3,Arizona,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter); Restaurant - Sit-down dining",2,1,0,,
2011,5,Oklahoma,Norovirus Genogroup II,,Confirmed,Caterer (food prepared off-site from where served),39,0,0,"chicken; salad, unspecified",
2011,4,Arizona,Norovirus Genogroup I,,Confirmed,Restaurant - Sit-down dining,5,0,0,,
2011,4,Pennsylvania,,,,Banquet Facility (food prepared and served on-site),12,0,0,,
2011,5,Wisconsin,Clostridium perfringens,,Suspected,Private home/residence,12,0,0,"beef, roast with gravy",
2011,6,Maryland,,,,Restaurant - Sit-down dining,2,0,0,,
2011,6,New York,,,,Banquet Facility (food prepared and served on-site),15,0,0,vegetable platter,
2011,6,Louisiana,Clostridium perfringens,,Confirmed,,30,0,0,,
2011,3,Ohio,,,,,3,1,0,,
2011,3,Colorado,Clostridium perfringens,,Confirmed,Private home/residence,27,0,0,"beef, brisket; potato, mashed","beef, brisket; gravy, beef; potatoes"
2011,3,Colorado,,,,Prison/jail,71,0,0,,
2011,4,Colorado,,,,Restaurant - Sit-down dining,4,0,0,,
2011,6,Hawaii,,,,,2,0,0,,
2011,3,Colorado,,,,Restaurant - Sit-down dining,2,1,0,,
2011,2,Colorado,Norovirus unknown; Clostridium other,,Confirmed; Confirmed,Long-term care/nursing home/assisted living facility,33,0,0,,
2011,1,Colorado,,,,Long-term care/nursing home/assisted living facility,36,1,0,,
2011,4,Texas,,,,,7,0,0,,
2011,3,California,Norovirus unknown,,Suspected,Caterer (food prepared off-site from where served),15,0,0,green salad,
2011,5,Idaho,"Escherichia coli, Shiga toxin-producing",O121:H19,Confirmed,Private home/residence,2,2,0,,
2011,6,Missouri,Salmonella enterica; Salmonella enterica,Agona; Derby,Confirmed; Confirmed,Private home/residence; Caterer (food prepared off-site from where served),13,0,0,smoked whole hog,pork
2011,6,Wisconsin,Campylobacter jejuni,,Confirmed,Other (describe in remarks),16,1,0,"whole milk, unpasteurized",
2011,6,Georgia,Norovirus Genogroup II,,Confirmed,Religious facility,80,2,0,"lemonade, unspecified",
2011,5,Massachusetts,Salmonella enterica,Thompson,Confirmed,Restaurant - other or unknown type,7,2,0,,
2011,4,Georgia,Salmonella enterica,Typhimurium var Cope,Confirmed,Private home/residence,17,3,0,chicken,
2011,4,Puerto Rico,Ciguatoxin,,Confirmed,Private home/residence,9,0,0,"fish, baracuda",
2011,4,Puerto Rico,Ciguatoxin,,Confirmed,Private home/residence,7,0,0,"fish, king mackarel",
2011,5,Puerto Rico,Ciguatoxin,,Confirmed,Restaurant - other or unknown type,4,0,0,"fish, baracuda",
2011,5,Puerto Rico,Ciguatoxin,,Confirmed,Other (describe in remarks),3,0,0,"fish, amberjack",
2011,6,Virginia,Norovirus,,Confirmed,Restaurant - other or unknown type,14,0,0,,
2011,5,Rhode Island,Norovirus Genogroup II,,Confirmed,,12,0,0,,
2011,4,Wisconsin,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Private home/residence,13,3,0,,
2011,6,Texas,,,,,5,0,0,,
2011,4,Tennessee,Hepatitis A,,Confirmed,Restaurant - Sit-down dining,7,2,0,,
2011,5,Tennessee,Norovirus Genogroup I,GI_3B,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",5,0,0,,
2011,6,Connecticut,Norovirus Genogroup II,,Confirmed,Restaurant - Sit-down dining; Banquet Facility (food prepared and served on-site),23,0,0,garden salad,
2011,6,Connecticut,Norovirus Genogroup II,,Confirmed,Banquet Facility (food prepared and served on-site),21,0,0,ziti & meatballs; water; paella,
2011,6,New York,Campylobacter jejuni,,Confirmed,Other (describe in remarks),4,0,0,raw milk,"milk, whole milk unpasteurized"
2011,4,Texas,Salmonella enterica,Heidelberg,Confirmed,,21,2,0,,
2011,6,Ohio,Salmonella enterica,Typhimurium,Confirmed,,12,2,0,"cake, unspecified",
2011,6,Pennsylvania,Campylobacter unknown,,Confirmed,Other (describe in remarks),5,0,0,"milk, whole milk unpasteurized","milk, whole milk unpasteurized"
2011,6,Texas,,,,,2,0,0,,
2011,6,Texas,,,,,4,0,0,,
2011,6,Texas,,,,,2,0,0,,
2011,6,Arkansas,,,,,15,0,0,"rice, fried rice",
2011,6,Ohio,,,,,5,,0,,
2011,5,Florida,Salmonella enterica,Braenderup,Confirmed,Private home/residence,3,0,0,"avocado, unspecified",avocado
2011,6,Maryland,Norovirus Genogroup II,GII_4 New Orleans (2009),Confirmed,Caterer (food prepared off-site from where served),16,0,0,,
2011,6,Maryland,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",9,0,0,,
2011,6,Georgia,Salmonella enterica,Barranquilla,Confirmed,Restaurant - Sit-down dining,14,2,0,,
2010,12,Virginia,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,16,0,0,,
2010,8,New Jersey,Norovirus Genogroup I,,Suspected,,17,0,0,,
2011,6,Connecticut,Salmonella enterica,Enteritidis,Confirmed,Private home/residence,19,1,0,"pork, roasted",
2011,7,New York,,,,Restaurant - Sit-down dining,5,0,0,quesadillas; elote,
2011,6,Connecticut,Clostridium perfringens,,Confirmed,Restaurant - Sit-down dining,4,0,0,"chicken, stew",
2011,5,Arizona,Norovirus Genogroup I,,Confirmed,,2,0,0,,
2011,4,California,,,,Restaurant - other or unknown type,2,0,0,,
2011,5,California,,,,Restaurant - other or unknown type,2,0,0,,
2011,3,California,Clostridium perfringens,,Suspected,Restaurant - other or unknown type,19,0,0,"refried beans, unspecified",
2011,3,California,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,7,1,0,,
2011,1,Michigan,Other - Bacterium,,Suspected,,5,1,0,raw milk,raw milk
2011,5,California,,,,Restaurant - Sit-down dining,2,0,0,,
2009,12,California,Norovirus Genogroup II,,Confirmed,Restaurant - other or unknown type,8,0,0,,
2011,5,Oregon,Norovirus Genogroup I,,Confirmed,Grocery store,11,0,0,cookies,
2011,5,Oregon,Norovirus Genogroup II,,Confirmed,Banquet Facility (food prepared and served on-site),16,0,0,goat cheese profiterole; asparagus citrus salad,
2011,6,Oregon,Salmonella enterica,Typhimurium,Confirmed,Private home/residence; Child day care,6,0,,cantaloupe & strawberry mix,
2009,6,Multistate,Listeria monocytogenes,,Confirmed,Private home/residence,8,3,0,"mexican style cheese, pasteurized",mexican style cheese
2011,6,Puerto Rico,,,,,25,0,0,,
2011,7,Iowa,,,,,10,0,0,,
2011,4,New Hampshire,Norovirus Genogroup II,,Suspected,Long-term care/nursing home/assisted living facility,25,0,0,,
2010,10,Maryland,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Other (describe in remarks),7,4,0,"apple cider, unpasteurized",
2011,5,Alaska,Other - Chemical/Toxin,,Confirmed,Private home/residence; Office/indoor workplace; Camp; Other (describe in remarks),21,4,0,"cockles; mussels; clams, butter",
2011,7,Maryland,Salmonella enterica,Newport,Confirmed,Private home/residence,30,3,0,,
2011,5,Alaska,Campylobacter jejuni,,Confirmed,Other (describe in remarks),18,0,0,"milk, whole milk unpasteurized",
2011,6,Ohio,Salmonella enterica,Typhimurium,Confirmed,Private home/residence,5,2,0,"ground beef, sloppy joe; ground beef, other",
2011,6,Florida,Norovirus Genogroup II,,Confirmed,Private home/residence; Unknown,9,0,0,apple potato salad; spinach cheese dip,
2011,7,Texas,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0,0,,
2011,7,Texas,,,,Restaurant - other or unknown type,2,0,0,,
2011,7,New York,Ciguatoxin,,Confirmed,Restaurant - Sit-down dining,2,1,0,"fish, grouper","fish, grouper"
2011,6,Pennsylvania,Salmonella enterica,Montevideo,Confirmed,,312,1,0,"chicken, other",chicken
2011,6,New York,Salmonella enterica,Muenchen,Confirmed,Unknown,6,2,1,,
2011,5,California,Norovirus unknown,,Suspected,Caterer (food prepared off-site from where served); Grocery store,10,1,0,,
2011,7,Washington,Vibrio parahaemolyticus,,Confirmed,Private home/residence,9,0,0,oysters,
2011,7,Illinois,Shigella sonnei,,Confirmed,Private home/residence,10,1,0,,
2011,7,Illinois,Norovirus Genogroup II,,Suspected,Restaurant - Sit-down dining,19,1,0,,
2011,7,Ohio,Campylobacter jejuni,,Suspected,Restaurant - other or unknown type,17,0,0,,
2011,7,Ohio,Salmonella enterica,Enteritidis,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",4,0,0,,
2011,4,Washington,Salmonella enterica,Braenderup,Confirmed,Grocery store,2,0,0,,
2011,5,California,,,,Restaurant - other or unknown type,2,0,0,,
2011,5,California,,,,Restaurant - Sit-down dining,2,0,0,,
2011,5,Arizona,Norovirus Genogroup II,,Confirmed,Restaurant - Sit-down dining,8,0,0,,
2011,5,Minnesota,Salmonella enterica,"I 4,[5],12:i:-",Confirmed,Private home/residence; Other (describe in remarks),14,4,0,pork,pork
2011,6,Minnesota,Salmonella enterica,Typhimurium,Confirmed,,8,2,0,,
2011,7,New York,Ciguatoxin,,Confirmed,Restaurant - Sit-down dining,3,0,0,"fish, grouper","fish, grouper"
2011,5,Arizona,Norovirus Genogroup II,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter); Private home/residence",21,1,0,,
2011,7,Illinois,Norovirus Genogroup II,,Confirmed,Restaurant - Sit-down dining,4,1,0,,
2011,7,Minnesota,Campylobacter coli,,Confirmed,Other (describe in remarks),3,2,0,"milk, whole milk unpasteurized","milk, whole milk unpasteurized"
2011,7,Illinois,Norovirus Genogroup II,,Confirmed,Restaurant - Sit-down dining,32,0,0,,
2011,6,Wisconsin,Norovirus Genogroup II,GII_7,Confirmed,Caterer (food prepared off-site from where served),50,0,0,,
2011,3,Pennsylvania,Yersinia enterocolitica,,Confirmed,Other (describe in remarks),16,7,1,milk; ice cream,milk; milk
2011,6,Texas,,,,,9,1,0,,
2011,6,Minnesota,Salmonella enterica,Muenchen,Confirmed,Unknown,11,6,0,,
2011,6,Florida,Ciguatoxin,,Confirmed,,3,0,0,,
2011,7,Missouri,Norovirus Genogroup I,GI_6,Confirmed,Private home/residence; Banquet Facility (food prepared and served on-site); Camp,22,0,0,,
2011,2,North Dakota,Norovirus Genogroup II,,Confirmed,Long-term care/nursing home/assisted living facility,48,4,0,,
2011,7,New York,Salmonella enterica,Typhimurium,Confirmed,Private home/residence,21,2,0,"turkey, roasted",turkey
2011,7,Maryland,Salmonella enterica,Enteritidis,Confirmed,Restaurant - Sit-down dining,57,7,0,crab dishes,
2011,7,Maryland,,,,Restaurant - Sit-down dining,7,0,0,chips and salsa,
2011,7,Maryland,Staphylococcus aureus,,Suspected,Private home/residence,18,5,0,shrimp fried rice,
2011,6,New Mexico,Campylobacter jejuni,,Confirmed,,54,3,0,,
2011,7,Illinois,Norovirus Genogroup II,,Confirmed,Restaurant - Sit-down dining; Grocery store,8,0,0,,
2011,5,Arizona,,,,Restaurant - Sit-down dining,3,0,0,,
2011,5,Arizona,,,,Restaurant - Sit-down dining,2,0,0,,
2011,4,Arizona,,,,Caterer (food prepared off-site from where served),37,0,0,,
2011,4,Arizona,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter); Private home/residence",40,0,0,,
2011,2,New Hampshire,Norovirus Genogroup II,,Confirmed,Restaurant - Sit-down dining; Banquet Facility (food prepared and served on-site),58,0,0,,
2011,7,Kentucky,,,,,9,,,,
2011,6,Arizona,,,,Restaurant - Sit-down dining,3,0,0,,
2011,5,Arizona,Norovirus Genogroup II,,Confirmed,Restaurant - Sit-down dining,8,0,0,,
2011,6,Arizona,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter); Private home/residence; Grocery store",18,0,0,,
2011,8,Minnesota,Clostridium perfringens,,Confirmed,Caterer (food prepared off-site from where served),5,0,0,,
2011,7,New York,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,"Restaurant - Sit-down dining; Fair, festival, other temp or mobile services",2,1,0,"ground beef, hamburger",
2011,7,Minnesota,"Escherichia coli, Enterotoxigenic",,Confirmed,Prison/jail,209,0,0,,
2011,6,Texas,,,,,13,0,0,,
2011,6,Minnesota,Campylobacter jejuni,,Confirmed,,2,0,0,"milk, whole milk unpasteurized","milk, whole milk unpasteurized"
2011,7,Michigan,,,,,12,0,0,,
2011,7,Florida,Ciguatoxin,,Confirmed,,4,0,0,,
2011,7,Connecticut,Salmonella enterica,Enteritidis,Confirmed,"Fair, festival, other temp or mobile services",42,2,0,"salad, unspecified",
2011,6,Connecticut,Salmonella enterica,Newport,Confirmed,Restaurant - Sit-down dining,7,0,0,,
2011,7,Minnesota,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Private home/residence,6,1,0,fruit,strawberries; watermelon
2011,7,Colorado,,,,Restaurant - Sit-down dining,4,0,0,tuna burger,tuna
2011,7,Colorado,,,,Private home/residence,2,0,0,tuna steak,tuna
2011,7,New York,Salmonella enterica,Typhimurium,Confirmed,Restaurant - Sit-down dining,10,3,0,,
2011,7,Texas,Staphylococcus aureus; Norovirus unknown,,Confirmed; Confirmed,Private home/residence,31,0,0,"fried rice, unspecified; pork, chops; spring roll",
2011,7,Oregon,Staphylococcus aureus,,Confirmed,Restaurant - Sit-down dining,7,3,0,hollandaise sauce,
2011,7,Oregon,Norovirus Genogroup II,,Confirmed,Caterer (food prepared off-site from where served),6,0,0,,
2011,7,Oregon,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Other (describe in remarks),15,7,2,strawberries,
2011,8,Oklahoma,,,,Caterer (food prepared off-site from where served),21,1,0,,
2011,8,New York,,,,Restaurant - Sit-down dining,26,0,0,penne ala vodka; broccoli,
2011,4,California,Salmonella enterica,Braenderup,Confirmed,Restaurant - Sit-down dining,14,4,0,,
2011,8,New York,Other - Bacterium,,Suspected,Restaurant - Sit-down dining,4,0,0,,
2011,8,Texas,,,,Restaurant - Sit-down dining,3,0,0,,
2011,6,South Carolina,Campylobacter jejuni,,Confirmed,Other (describe in remarks),10,2,0,"milk, whole milk unpasteurized","milk, whole milk unpasteurized"
2011,8,South Carolina,,,,,11,0,0,,
2011,8,Illinois,,,,Banquet Facility (food prepared and served on-site); Caterer (food prepared off-site from where served),12,0,0,,
2011,2,Massachusetts,Salmonella enterica,Heidelberg,Confirmed,Private home/residence,5,1,0,"ground turkey, unspecified",
2011,6,Utah,Campylobacter jejuni,,Suspected,,6,0,0,,
2011,8,South Carolina,Ciguatoxin,,Confirmed,Private home/residence,3,0,0,"grouper, black","fish, grouper"
2011,8,Ohio,,,,Long-term care/nursing home/assisted living facility,2,0,0,"rice, unspecified",
2011,8,Minnesota,Salmonella enterica,Typhimurium,Confirmed,Private home/residence,15,2,0,watermelon,watermelon
2011,1,Wisconsin,Norovirus Genogroup I,,Confirmed,Banquet Facility (food prepared and served on-site),50,0,0,,
2011,8,Ohio,Campylobacter unknown,,Suspected,Private home/residence,2,0,0,"goat milk, unpasteurized",
2011,8,Florida,,,,Private home/residence,3,0,0,"fish, amberjack","fish, amberjack"
2011,5,Colorado,Norovirus unknown,,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",17,0,0,,
2011,5,Colorado,,,,Restaurant - Sit-down dining,3,0,0,,
2011,7,Michigan,"Escherichia coli, Shiga toxin-producing",O157:NM (H-),Confirmed,Restaurant - Sit-down dining; Private home/residence; Camp,12,8,0,ground beef,beef
2011,8,Oregon,Other - Chemical/Toxin,,Suspected,Private home/residence,2,2,0,aniline (mixed with soda),
2011,8,Oregon,,,,Private home/residence,3,0,0,"fish, tuna","fish, tuna"
2011,6,Florida,Cyclospora cayatenensis,,Confirmed,Restaurant - Sit-down dining,12,0,0,cilantro and onions,
2011,7,Alabama,Salmonella enterica,Enteritidis,Confirmed,Restaurant - Sit-down dining,8,3,0,,
2011,6,Massachusetts,Salmonella enterica,Newport,Confirmed,,5,1,0,,
2011,8,Florida,Ciguatoxin,,Confirmed,Other (describe in remarks),3,0,0,"fish, amberjack",
2011,6,Pennsylvania,Salmonella enterica,Typhimurium var Cope,Suspected,Other (describe in remarks),25,3,0,"pork, roasted",pork
2011,8,Minnesota,Vibrio parahaemolyticus,,Confirmed,Restaurant - Sit-down dining,4,2,0,"oysters, raw",oysters
2011,8,Minnesota,Other - Bacterium,,Suspected,Banquet Facility (food prepared and served on-site); Caterer (food prepared off-site from where served),12,0,0,,
2011,7,Pennsylvania,,,,Restaurant - other or unknown type,31,2,0,"sandwich, hoagie",
2011,8,Ohio,,,,Restaurant - Sit-down dining,2,0,0,,
2011,9,Idaho,Norovirus Genogroup II,,Confirmed,Restaurant - Sit-down dining,42,2,0,,
2010,11,Texas,Salmonella enterica,Eastbourne,Confirmed,,23,8,1,,
2011,9,Illinois,Norovirus Genogroup II,,Confirmed,Restaurant - Sit-down dining,15,0,0,,
2011,6,Tennessee,Staphylococcus aureus,,Suspected,Restaurant - other or unknown type; Private home/residence,27,0,0,"pork, bbq; beans, bbq",
2011,7,Tennessee,Bacillus cereus,,Suspected,Restaurant - Sit-down dining,7,0,0,white rice,
2011,9,Ohio,,,,Restaurant - Sit-down dining,5,0,0,"chicken, unspecified",
2011,7,Georgia,Cyclospora cayatenensis,,Confirmed,,99,3,0,lettuce based salads,
2011,9,Illinois,Salmonella enterica,Typhimurium,Confirmed,Private home/residence; Grocery store,12,3,0,"carnitas, unspecified",pork
2011,9,Minnesota,Norovirus Genogroup II,,Confirmed,Other (describe in remarks),29,0,0,ice,ice
2011,7,Florida,,,,Restaurant - Sit-down dining,6,0,0,,
2011,9,New York,Bacillus cereus,,Confirmed,Restaurant - Sit-down dining,3,0,0,"rice, fried, vegetable",
2011,9,Illinois,Salmonella enterica,Enteritidis,Confirmed,Restaurant - Sit-down dining,8,0,0,chicken,chicken
2011,9,Illinois,Norovirus Genogroup II,,Confirmed,Caterer (food prepared off-site from where served),35,1,0,,
2011,3,Tennessee,Salmonella enterica,Heidelberg,Confirmed,,2,1,0,,
2010,9,Virginia,Norovirus unknown,,Suspected,Caterer (food prepared off-site from where served),25,,0,,
2010,4,Texas,Campylobacter unknown,,Confirmed,,39,0,0,,
2011,1,Virginia,Norovirus,,Confirmed,Restaurant - Sit-down dining,15,0,0,,
2010,4,Texas,,,,,6,0,0,,
2011,8,Kansas,,,,Restaurant - Sit-down dining,16,1,0,,
2011,1,Virginia,,,,Restaurant - Sit-down dining,15,,,,
2011,9,Ohio,Salmonella enterica; Campylobacter unknown,Enteritidis; ,Confirmed; Suspected,Restaurant - Sit-down dining,37,4,0,,
2011,2,Virginia,Norovirus unknown,,Confirmed,Restaurant - Sit-down dining,152,0,0,,
2011,8,Pennsylvania,Staphylococcus aureus,,Suspected,Grocery store,7,0,0,deli tray,"deli meat, sliced ham"
2011,9,Florida,Norovirus,,Suspected,Restaurant - Sit-down dining,7,0,0,"rice, fried rice",
2011,9,Pennsylvania,,,,,4,0,0,pretzel,
2011,9,New York,Scombroid toxin,,Confirmed,Restaurant - Sit-down dining,2,0,0,yellowtail tuna,tuna
2011,8,Alaska,Clostridium botulinum,,Confirmed,Private home/residence,3,2,0,fish eggs,
2011,9,Illinois,Norovirus Genogroup II,,Confirmed,Caterer (food prepared off-site from where served),50,0,0,,
2011,9,Illinois,,,,Restaurant - Sit-down dining,3,0,0,,
2011,9,Ohio,Norovirus Genogroup II,,Confirmed,Caterer (food prepared off-site from where served),100,0,0,"salad, unspecified",
2011,9,Ohio,,,,Other (describe in remarks),7,0,0,ice cream/yogurt,
2011,9,Illinois,Norovirus Genogroup II,,Confirmed,,27,0,0,,
2011,8,Georgia,Norovirus Genogroup II,,Confirmed,Restaurant - Sit-down dining,7,0,0,,
2011,8,Florida,,,,Restaurant - Sit-down dining,2,0,0,,
2011,4,California,Salmonella enterica,Typhimurium,Confirmed,"Fair, festival, other temp or mobile services",12,5,0,,
2011,6,Arizona,,,,Hospital,4,0,0,,
2011,8,Arizona,Norovirus Genogroup II,,Confirmed,Restaurant - Sit-down dining,4,0,0,,
2011,9,Minnesota,Norovirus Genogroup I,,Confirmed,Restaurant - Sit-down dining,35,0,0,"chicken, unspecified; water",chicken
2011,9,Minnesota,,,,Restaurant - Sit-down dining,3,0,0,,
2011,6,Virginia,Salmonella enterica,Typhimurium,Confirmed,Private home/residence; Caterer (food prepared off-site from where served),9,1,0,"pork, bbq; coleslaw",
2011,6,Virginia,Salmonella enterica,Infantis,Suspected,Restaurant - other or unknown type; Private home/residence; Grocery store; Unknown,35,2,0,,
2011,8,Ohio,Other - Chemical/Toxin,,Suspected,Private home/residence,4,0,0,mushrooms,mushrooms
2011,9,Ohio,,,,,49,0,0,"pasta; sauces; ground beef, unspecified; salad, unspecified",
